"user_id","level_id","retrial_count"
147,176,0
147,177,0
147,178,0
147,179,0
147,180,0
147,181,0
147,182,2
147,183,11
147,184,0
147,185,10
147,186,0
147,187,0
147,188,0
147,189,4
147,190,0
147,191,17
147,192,0
147,193,1
147,194,0
147,195,9
147,196,0
147,197,0
147,198,0
147,199,0
147,200,0
148,151,13
148,152,8
148,153,22
148,154,2
148,155,27
148,156,2
148,157,0
148,158,3
148,159,3
148,160,0
148,161,10
148,162,22
148,163,0
148,164,15
148,165,2
148,166,0
148,167,10
148,168,7
148,169,5
148,170,3
148,171,11
148,172,20
148,173,0
148,174,10
148,175,2
148,176,7
148,177,0
148,178,1
148,179,78
148,180,24
148,181,20
148,182,1
148,183,5
148,184,3
148,185,8
148,186,0
148,187,6
148,188,0
148,189,6
148,190,0
148,191,1
148,192,6
148,193,11
148,194,6
148,195,7
148,196,3
148,197,0
148,198,1
148,199,1
148,200,0
149,151,31
149,152,31
149,153,16
149,154,3
149,155,4
149,156,1
149,157,0
149,158,0
149,159,5
149,160,0
149,161,0
149,162,23
149,163,0
149,164,0
149,165,1
149,166,1
149,167,20
149,168,4
149,169,0
149,170,0
149,171,8
149,172,0
149,173,2
149,174,2
149,175,5
149,176,4
149,177,40
149,178,11
149,179,10
149,180,5
149,181,0
149,182,4
149,183,0
149,184,1
149,185,66
149,186,0
149,187,0
149,188,0
149,189,26
149,190,0
149,191,0
149,192,0
149,193,7
149,194,19
149,195,0
149,196,2
149,197,0
149,198,2
149,199,2
149,200,3
150,151,3
150,152,2
150,153,0
150,154,12
150,155,13
150,156,10
150,157,13
150,158,8
150,159,0
150,160,5
150,161,1
150,162,3
150,163,7
150,164,2
150,165,14
150,166,4
150,167,3
150,168,4
150,169,0
150,170,0
150,171,9
150,172,35
150,173,23
150,174,5
150,175,5
150,176,35
150,177,0
150,178,28
150,179,10
150,180,2
150,181,2
150,182,6
150,183,44
150,184,1
150,185,12
150,186,0
150,187,33
150,188,6
150,189,15
150,190,1
150,191,22
150,192,0
150,193,11
150,194,10
150,195,1
150,196,1
150,197,3
150,198,14
150,199,0
150,200,27
